max_stocks,max_sector_weight,max_stock_weight,window_start,window_end,backtest_id,strategy_total_return,strategy_cagr,strategy_annualized_vol,strategy_sharpe,strategy_max_drawdown,strategy_pct_positive_months
15,0.25,0.15,2020-01-01,2022-01-01,233,0.5555209524875562,0.25804543420373904,0.24330219105592737,1.0685191382404844,-0.3172902486910374,0.7391304347826086
15,0.25,0.25,2020-01-01,2022-01-01,234,0.5253801347595306,0.2453200631438106,0.24019614185610275,1.0365538626889776,-0.31132508980083984,0.7391304347826086
15,0.4,0.1,2020-01-01,2022-01-01,235,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
15,0.4,0.15,2020-01-01,2022-01-01,236,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
15,0.4,0.25,2020-01-01,2022-01-01,237,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
15,0.6,0.1,2020-01-01,2022-01-01,238,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
15,0.6,0.15,2020-01-01,2022-01-01,239,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
15,0.6,0.25,2020-01-01,2022-01-01,240,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
20,0.25,0.1,2020-01-01,2022-01-01,241,0.3872081548487456,0.1853730091102912,0.2395792057149927,0.8319278199644329,-0.3158885324469196,0.6956521739130435
20,0.25,0.15,2020-01-01,2022-01-01,242,0.3597122338459968,0.1731064238093294,0.24346541973334135,0.7800245200464822,-0.32829129339492635,0.6956521739130435
20,0.25,0.25,2020-01-01,2022-01-01,243,0.42008614221633667,0.19988832688230884,0.23867188846859985,0.8854715360089009,-0.31749499094641365,0.7391304347826086
20,0.4,0.1,2020-01-01,2022-01-01,244,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
20,0.4,0.15,2020-01-01,2022-01-01,245,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
20,0.4,0.25,2020-01-01,2022-01-01,246,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
20,0.6,0.1,2020-01-01,2022-01-01,247,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
20,0.6,0.15,2020-01-01,2022-01-01,248,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
20,0.6,0.25,2020-01-01,2022-01-01,249,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
25,0.25,0.1,2020-01-01,2022-01-01,250,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
